"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus;uniguttulatus",0.00870214447523496,0.0107249784529048,0.01191522683543,0.0132650296191442,0.0159280836363335
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales",0.0049110024936714,0.00610040998882095,0.00684349292495058,0.0077405805384048,0.00953511189785874
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;tephrensis",0.00663821651481217,0.0086811798624778,0.00978941480050785,0.0110485260159265,0.0134525518017676
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;pinicola",0.00574080998066464,0.00721432341111108,0.00807725976518345,0.00896014951923504,0.0110699577721242
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota",0.00305753777754612,0.00399402211424259,0.00452934215949352,0.00511709118798238,0.00633019370847787
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sarocladium;bactrocephalum",0.00498065736083573,0.00646498718669448,0.00733461401175852,0.00820758693632108,0.0101788151253167
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus",0.00456058085980545,0.00589766710770611,0.00667536665148991,0.00756389406672259,0.00941265865641369
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus;spongiae",0.0031506618894071,0.00406209524788436,0.00461730881757566,0.00524326924584519,0.00653460628661723
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Epicoccum;dendrobii",0.00300537859861613,0.00389079438579275,0.00437513843559382,0.00494977389419604,0.00616275902436537
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota",0.00473215479662284,0.00610801048229334,0.00692078238942546,0.00779270948893664,0.00982107522676886
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_Incertae_sedis;Resinicium;bicolor",0.00337019798475201,0.00431416573064443,0.00490146681843721,0.00555619508212894,0.00693226746269374
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiaceae;Myrmecridium;schulzeri",0.00319001486892825,0.0040375515661043,0.00459522943007441,0.00517640430549397,0.00638591880759522
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellales_fam_Incertae_sedis;Sistotrema;autumnale",0.00328234063548916,0.00424310008370454,0.00482504736233681,0.00546096248561519,0.00688535289732488
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria",0.00309266617848584,0.00398446431703613,0.00454172447258082,0.00511045625354237,0.00634806636522485
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Meristemomyces;frigidus",0.00292082679751368,0.00379457595035725,0.00432945892294358,0.00491332021550314,0.00609985050345991
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces",0.00315574903357758,0.00401817276409965,0.00453628006302568,0.00511743757356434,0.0064237866154662
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Chytridiomycota",0.00358225680584463,0.00459272070955354,0.00515783544282527,0.00584417313957443,0.00740624426443539
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Coleophoma",0.00381338375565198,0.00486253916933852,0.00556951561047994,0.00631943306944223,0.00786507927607421
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium",0.00310960137739265,0.00401502592909681,0.00451297030017471,0.00507884644735369,0.00636422022210171
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia",0.00389555655391472,0.00510027459228061,0.00575848834640197,0.00654279542463372,0.00813678261555402
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotium;bakeri",0.0031409856612641,0.00401552321916286,0.00456139826785985,0.00513313899303458,0.00644899928783256
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces",0.00303280804171372,0.00386719880751748,0.00433863923224264,0.00492132248066171,0.00602543154783334
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Spirosphaera;carici-graminis",0.00299051459752801,0.0037898786656965,0.00437144083983704,0.00492589840256112,0.00619622717341111
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis;caroliniana",0.00321858072926001,0.00412182468134136,0.00468214783708889,0.00525216621233279,0.00663663038994896
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus",0.00288115499525161,0.00379626845188919,0.00432153361106725,0.004904575543655,0.00606917082320257
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces;puniceus",0.00308237986156564,0.00400607369451058,0.00450485948407629,0.00507474461249504,0.00635277396051349
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;delicatulum",0.00376310171071642,0.00491205722351799,0.00559901040628567,0.00629148961584743,0.00776506787864528
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium",0.00330521159139222,0.00422813801014092,0.00476155240758777,0.0053568248149191,0.00668540101445704
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus",0.00314907374455656,0.00409829351307919,0.00468461447190108,0.00531512443870169,0.00681255695250618
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;Polyscytalum;pustulans",0.00315889563545439,0.00408293002789083,0.00461654097368241,0.00523200848098977,0.00648686274854375
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;tofieldiae",0.00341835176148773,0.00442647638538557,0.0050048100196898,0.00564125088202881,0.00695160436608606
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae",0.00301913109504108,0.00390607343086563,0.00436919401047864,0.0049224252416172,0.00609937792175822
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium",0.00321018120740709,0.00418640317195664,0.00475010014142088,0.00535677193761433,0.00669761753905837
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae",0.00317829661395872,0.00403417397615279,0.00457154002157647,0.00517462053691799,0.00627822903052562
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;stepposum",0.00300183302763576,0.00381697473037429,0.00430925465578865,0.004824537062462,0.00613207096850412
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;cerevisiae",0.00291276171477165,0.00375663903956566,0.00427303908405454,0.00481181936762495,0.00599546217915727
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium",0.00303172663473579,0.00396884634031984,0.00451207547470765,0.00509155073743248,0.00628061701488572
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Thyrostroma;cornicola",0.00302456126171626,0.00396104510384601,0.00449108182478724,0.00505713716453339,0.00635293751168279
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;tenuissima",0.00331096377011207,0.00429232892109652,0.00488364139360664,0.00552730755470243,0.0068290903244275
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Fontanospora",0.00293106949729348,0.00385587929848605,0.00432863606774177,0.0048923712810677,0.00603419745323202
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;babjevae",0.00319166828814473,0.00403720964543848,0.00456663873400177,0.00516223544918161,0.00637236071241961
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula",0.00301745998821817,0.00392801678723306,0.00442456451600162,0.00500729208821074,0.00627951808414192
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera",0.00301377313166911,0.00382320753484264,0.00434438688813197,0.00490724345679084,0.00623277748631239
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Celosporium",0.0028943512911039,0.00379467996624712,0.00427754822769857,0.00482035003997293,0.00604596112148165
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;ericae",0.00317277410975946,0.00407545891892658,0.00460689121786488,0.00517141774265286,0.00639274596377
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae",0.0033534599452129,0.00433518019718231,0.00494034306918862,0.00552932173416219,0.00685109865041903
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;infirmominiatum",0.00290853406921726,0.00379000953895979,0.00431646933229172,0.00488774438710645,0.00608153389825184
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales",0.00309801370167585,0.00390832571855811,0.00443042285588353,0.00499854882083454,0.00626321925173311
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae",0.00300516112196269,0.00388131792216254,0.0043582674971032,0.00492020001788211,0.00608017097564188
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;hydrangeae-macrophyllae",0.00326944440685516,0.00418114943438443,0.00475817934531723,0.00533308481853046,0.0066026556728181
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales",0.00308643699397906,0.00395417465224844,0.00446485772615431,0.00503390082562276,0.00623352400503945
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria",0.00323917741825127,0.00414675713178699,0.00472910377727077,0.0053792533480895,0.00669226089756682
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Oculimacula;yallundae",0.00332207266843639,0.00428368971199283,0.00486953470666666,0.00550063983663503,0.00686887090202681
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Helgardia;anguioides",0.00345788759798715,0.004488872393055,0.00510027288660906,0.00578430414123125,0.00727117246026803
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella",0.00327177832251397,0.00417614028727317,0.00474872047348259,0.00530776280831313,0.00650834523862596
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Arthrinium;japonicum",0.00294415545653289,0.00383824983275606,0.00434962269796679,0.00494556955694648,0.00612570175624553
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;leptinellae",0.00318884853133602,0.00409614476919271,0.00470376292782105,0.00532642977897566,0.00659980853595367
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;muriae",0.00302744316690942,0.00395229166249618,0.00452742594954455,0.00507865389622093,0.00638174507354978
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Crocicreas;cyathoideum",0.00296824946077082,0.00386470435177873,0.00436344960427978,0.00494080944936849,0.00632269689675653
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Heterosphaeria;veratri",0.00314345024316305,0.00403650225099706,0.0045713790709192,0.00519265109853659,0.00643411800613831
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis",0.00326621114869276,0.00415373420959777,0.00467279142373983,0.00523266673620458,0.0064993824857486
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Juncaceicola",0.00301986973030783,0.00399687169612061,0.00453467292711653,0.00512545290592686,0.00647573734481006
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;terrea",0.00327766795882625,0.00417431392311922,0.00471340700933778,0.00532577304701666,0.00655807105168069
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes",0.00306997680074938,0.00388157612894463,0.00437813116292004,0.0049284864370228,0.00609029860308855
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;wieringae",0.00299333880718388,0.00375239005121415,0.00427673554116715,0.00483884197021409,0.00600997667631352
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma",0.00290850616444792,0.00379639059252414,0.00432693618057295,0.00488458688308273,0.00605568544216565
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Ascochyta",0.0033246069580333,0.00421949867376283,0.00483842597710059,0.00545184771608007,0.00673555999249659
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;rishikesha",0.00301604993084206,0.00387734582684418,0.00438461120658138,0.00495318356362917,0.00616048694884659
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Melanodiplodia;tianschanica",0.00304808054834199,0.0038980666551793,0.00441588506815907,0.00503576626802149,0.00643274127607346
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales",0.0028970791733359,0.00379150239815377,0.00432218955129238,0.00489467889828466,0.0061757909932654
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Phacidium;pseudophacidioides",0.00285116305139244,0.00373247186620496,0.00425039665261258,0.00480964419833411,0.00597547735108933
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Rozellomycota",0.00306762167036726,0.00404194317124337,0.00459859867322096,0.00522881349274573,0.00656107518366118
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma",0.00334300583987075,0.00437291772915568,0.00495202536376684,0.00561143441163142,0.00698389924743637
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina",0.00305143505079174,0.00389747540109049,0.00447019829820403,0.00503054945294937,0.00629264881955805
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Capnocheirides",0.00302852487161407,0.00379437019677415,0.00434759813749871,0.00488491654278757,0.00608991013616084
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Holtermanniales;Holtermanniales_fam_Incertae_sedis;Holtermanniella;wattica",0.00314567451372959,0.00402165748691149,0.00452869790354138,0.00510869188416642,0.00639083511847952
"Salamander","2018-06-16","Gibson Lakes","Age-1","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae",0.00316252068218722,0.00408790058797973,0.00459231964632424,0.00518422528109399,0.00646772490533079
